signature_profile,hash_algorithm,bucket,benchmark_scenario,storage_state_label,measured_runs_total,measured_runs_success,measured_runs_failed,scenario_success_rate,verify_applicable_runs,verify_ok_runs,verify_applicable_success_rate,verify_success_rate,server_telemetry_configured,server_telemetry_coverage,setup_upload_ms_median,setup_upload_ms_iqr,setup_upload_ms_p95,setup_upload_ms_ci95_low,setup_upload_ms_ci95_high,setup_process_ms_median,setup_process_ms_iqr,setup_process_ms_p95,setup_process_ms_ci95_low,setup_process_ms_ci95_high,upload_ms_median,upload_ms_iqr,upload_ms_p95,upload_ms_ci95_low,upload_ms_ci95_high,process_ms_median,process_ms_iqr,process_ms_p95,process_ms_ci95_low,process_ms_ci95_high,verify_ms_median,verify_ms_iqr,verify_ms_p95,verify_ms_ci95_low,verify_ms_ci95_high,total_ms_median,total_ms_iqr,total_ms_p95,total_ms_ci95_low,total_ms_ci95_high,server_process_gateway_ms_median,server_process_gateway_ms_iqr,server_process_gateway_ms_p95,server_process_gateway_ms_ci95_low,server_process_gateway_ms_ci95_high,server_verify_gateway_ms_median,server_verify_gateway_ms_iqr,server_verify_gateway_ms_p95,server_verify_gateway_ms_ci95_low,server_verify_gateway_ms_ci95_high,server_hash_ms_median,server_hash_ms_iqr,server_hash_ms_p95,server_hash_ms_ci95_low,server_hash_ms_ci95_high,server_rsa_sign_ms_median,server_rsa_sign_ms_iqr,server_rsa_sign_ms_p95,server_rsa_sign_ms_ci95_low,server_rsa_sign_ms_ci95_high,server_eddsa_sign_ms_median,server_eddsa_sign_ms_iqr,server_eddsa_sign_ms_p95,server_eddsa_sign_ms_ci95_low,server_eddsa_sign_ms_ci95_high,server_ecdsa_sign_ms_median,server_ecdsa_sign_ms_iqr,server_ecdsa_sign_ms_p95,server_ecdsa_sign_ms_ci95_low,server_ecdsa_sign_ms_ci95_high,server_hmac_sign_ms_median,server_hmac_sign_ms_iqr,server_hmac_sign_ms_p95,server_hmac_sign_ms_ci95_low,server_hmac_sign_ms_ci95_high,server_ml_dsa_sign_ms_median,server_ml_dsa_sign_ms_iqr,server_ml_dsa_sign_ms_p95,server_ml_dsa_sign_ms_ci95_low,server_ml_dsa_sign_ms_ci95_high,server_slh_dsa_sign_ms_median,server_slh_dsa_sign_ms_iqr,server_slh_dsa_sign_ms_p95,server_slh_dsa_sign_ms_ci95_low,server_slh_dsa_sign_ms_ci95_high,server_fn_dsa_sign_ms_median,server_fn_dsa_sign_ms_iqr,server_fn_dsa_sign_ms_p95,server_fn_dsa_sign_ms_ci95_low,server_fn_dsa_sign_ms_ci95_high,server_eddsa_verify_ms_median,server_eddsa_verify_ms_iqr,server_eddsa_verify_ms_p95,server_eddsa_verify_ms_ci95_low,server_eddsa_verify_ms_ci95_high,server_ecdsa_verify_ms_median,server_ecdsa_verify_ms_iqr,server_ecdsa_verify_ms_p95,server_ecdsa_verify_ms_ci95_low,server_ecdsa_verify_ms_ci95_high,server_hmac_verify_ms_median,server_hmac_verify_ms_iqr,server_hmac_verify_ms_p95,server_hmac_verify_ms_ci95_low,server_hmac_verify_ms_ci95_high,server_ml_dsa_verify_ms_median,server_ml_dsa_verify_ms_iqr,server_ml_dsa_verify_ms_p95,server_ml_dsa_verify_ms_ci95_low,server_ml_dsa_verify_ms_ci95_high,server_slh_dsa_verify_ms_median,server_slh_dsa_verify_ms_iqr,server_slh_dsa_verify_ms_p95,server_slh_dsa_verify_ms_ci95_low,server_slh_dsa_verify_ms_ci95_high,server_fn_dsa_verify_ms_median,server_fn_dsa_verify_ms_iqr,server_fn_dsa_verify_ms_p95,server_fn_dsa_verify_ms_ci95_low,server_fn_dsa_verify_ms_ci95_high,server_verify_ms_median,server_verify_ms_iqr,server_verify_ms_p95,server_verify_ms_ci95_low,server_verify_ms_ci95_high,server_total_ms_median,server_total_ms_iqr,server_total_ms_p95,server_total_ms_ci95_low,server_total_ms_ci95_high,manifest_size_median,manifest_size_iqr,manifest_size_p95,manifest_size_ci95_low,manifest_size_ci95_high,manifest_core_bytes_median,manifest_core_bytes_iqr,manifest_core_bytes_p95,manifest_core_bytes_ci95_low,manifest_core_bytes_ci95_high,manifest_core_cbor_bytes_median,manifest_core_cbor_bytes_iqr,manifest_core_cbor_bytes_p95,manifest_core_cbor_bytes_ci95_low,manifest_core_cbor_bytes_ci95_high,manifest_envelope_bytes_median,manifest_envelope_bytes_iqr,manifest_envelope_bytes_p95,manifest_envelope_bytes_ci95_low,manifest_envelope_bytes_ci95_high,rsa_signature_bytes_median,rsa_signature_bytes_iqr,rsa_signature_bytes_p95,rsa_signature_bytes_ci95_low,rsa_signature_bytes_ci95_high,eddsa_signature_bytes_median,eddsa_signature_bytes_iqr,eddsa_signature_bytes_p95,eddsa_signature_bytes_ci95_low,eddsa_signature_bytes_ci95_high,ecdsa_signature_bytes_median,ecdsa_signature_bytes_iqr,ecdsa_signature_bytes_p95,ecdsa_signature_bytes_ci95_low,ecdsa_signature_bytes_ci95_high,hmac_signature_bytes_median,hmac_signature_bytes_iqr,hmac_signature_bytes_p95,hmac_signature_bytes_ci95_low,hmac_signature_bytes_ci95_high,ml_dsa_signature_bytes_median,ml_dsa_signature_bytes_iqr,ml_dsa_signature_bytes_p95,ml_dsa_signature_bytes_ci95_low,ml_dsa_signature_bytes_ci95_high,slh_dsa_signature_bytes_median,slh_dsa_signature_bytes_iqr,slh_dsa_signature_bytes_p95,slh_dsa_signature_bytes_ci95_low,slh_dsa_signature_bytes_ci95_high,fn_dsa_signature_bytes_median,fn_dsa_signature_bytes_iqr,fn_dsa_signature_bytes_p95,fn_dsa_signature_bytes_ci95_low,fn_dsa_signature_bytes_ci95_high,signature_size_median,signature_size_iqr,signature_size_p95,signature_size_ci95_low,signature_size_ci95_high,manifest_overhead_pct_median,manifest_overhead_pct_iqr,manifest_overhead_pct_p95,manifest_overhead_pct_ci95_low,manifest_overhead_pct_ci95_high,signature_overhead_pct_median,signature_overhead_pct_iqr,signature_overhead_pct_p95,signature_overhead_pct_ci95_low,signature_overhead_pct_ci95_high,storage_amplification_median,storage_amplification_iqr,storage_amplification_p95,storage_amplification_ci95_low,storage_amplification_ci95_high,client_total_mib_s_median,client_total_mib_s_iqr,client_total_mib_s_p95,client_total_mib_s_ci95_low,client_total_mib_s_ci95_high,server_hash_mib_s_median,server_hash_mib_s_iqr,server_hash_mib_s_p95,server_hash_mib_s_ci95_low,server_hash_mib_s_ci95_high,server_verify_mib_s_median,server_verify_mib_s_iqr,server_verify_mib_s_p95,server_verify_mib_s_ci95_low,server_verify_mib_s_ci95_high,server_total_mib_s_median,server_total_mib_s_iqr,server_total_mib_s_p95,server_total_mib_s_ci95_low,server_total_mib_s_ci95_high,ratio_vs_rsa_pss_total_median,ratio_vs_rsa_pss_server_total_median
eddsa,keccak256,10MB,workflow,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,83.3829745,24.529348,107.50920584999999,78.533075,87.98546338749999,78.12107950000001,6.228945750000008,86.91004729999999,77.585698,79.366566,83.3829745,24.529348,107.50920584999999,78.533075,87.98546338749999,78.12107950000001,6.228945750000008,86.91004729999999,77.585698,79.366566,102.9209195,13.555627249999986,121.3763181,102.24404099999998,110.177458,270.6387595,25.59676724999997,294.93102294999994,267.140824,274.66884958750006,73.7939115,6.276502999999977,82.61876619999998,72.896564,74.573971475,98.352987,7.624949499999985,109.9428424,97.360632,99.23813996250001,56.870355,5.6849842500000065,65.5604831,56.326779625,57.619003525,,,,,,0.281027,0.03734549999999992,0.3411368,0.27514809999999995,0.2892063,,,,,,,,,,,,,,,,,,,,,,,,,,0.289012,0.05033449999999995,0.35959535000000004,0.273553,0.29484299999999997,,,,,,,,,,,,,,,,,,,,,,,,,,34.9728855,4.01259675,39.415669449999996,34.295034,35.528206,173.264691,10.486927000000037,186.15911819999997,170.864524,174.630767,1251.0,0.0,1253.0,1251.0,1251.0,501.0,0.0,501.0,501.0,501.0,463.0,0.0,463.0,463.0,463.0,522.0,0.0,524.0,522.0,522.0,,,,,,63.0,0.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,0.0,63.0,63.0,63.0,0.011930465698242188,0.0,0.011949539184570312,0.011930465698242188,0.011930465698242188,0.0006008148193359375,0.0,0.0006008148193359375,0.0006008148193359375,0.0006008148193359375,1.0001193046569825,0.0,1.0001194953918457,1.0001193046569825,1.0001193046569825,36.949622512092205,3.5751039885621623,41.36055306378372,36.39985898840227,37.41753180043136,175.83924590021067,17.48790462343976,193.2663394527116,173.54498022966908,177.53440257214683,285.9382545441181,33.409347482520786,333.70918207683945,281.46082914066034,291.58740592005245,57.71516372674448,3.4981140902801044,61.27429377269172,57.26301981481612,58.522882109754846,0.9857794255428206,0.9587370809719691
fn_dsa,keccak256,10MB,workflow,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,85.93750250000001,20.269230750000006,108.53758635,84.071937,88.61405,78.590125,4.859179749999996,87.15839335,77.05024900000001,79.419151,85.93750250000001,20.269230750000006,108.53758635,84.071937,88.61405,78.590125,4.859179749999996,87.15839335,77.05024900000001,79.419151,106.87572499999999,12.975620249999992,118.96757825,102.582091,112.141544,273.201727,25.014104999999972,298.07743465,269.2186290000001,275.9338548125,74.11031500000001,4.796761500000002,82.7048595,72.630886,74.75224399999999,98.409854,6.2653147499999875,107.38687064999999,97.758217,99.536572,56.374791,4.832853499999999,65.5493009,55.140245,57.1802910375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5067755,0.10141549999999999,0.581208,0.476042,0.5160059125,,,,,,,,,,,,,,,,,,,,,,,,,,0.2828305,0.05409649999999999,0.3513423,0.27156,0.286969,35.005717000000004,3.0259097499999967,38.859407399999995,34.515888000000004,35.820705000000004,172.532808,7.424920499999956,182.2891347,171.417661,174.101004,2040.0,3.25,2044.05,2039.9875,2040.0,502.0,0.0,502.0,502.0,502.0,464.0,0.0,464.0,464.0,464.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,0.75,657.0,654.0,654.0,654.0,0.75,657.0,654.0,654.0,0.0194549560546875,0.000030994415283203125,0.019493579864501953,0.01945483684539795,0.0194549560546875,0.006237030029296876,7.152557373046875e-6,0.0062656402587890625,0.006237030029296876,0.006237030029296876,1.0001945495605469,3.0994415278762233e-7,1.000194935798645,1.000194548368454,1.0001945495605469,36.60299984640221,3.3963972240949545,40.88703760634143,36.20986583563962,37.14453207471017,177.38425669009015,15.052245650071598,190.1331452876681,174.77975042360492,181.3331230268867,285.66768437593635,24.638165999471425,318.76788283157794,279.1681514922724,289.7216493459476,57.96000563506536,2.4609521393576017,60.27310531517319,57.43792264403025,58.29605123481159,0.9951148238963404,0.9546873039113155
hmac_sha256,keccak256,10MB,workflow,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,82.54257949999999,24.3361115,105.65805125,76.876791,86.60575788749999,77.9492645,5.868603250000007,88.7431953,76.452623,78.91295713750002,82.54257949999999,24.3361115,105.65805125,76.876791,86.60575788749999,77.9492645,5.868603250000007,88.7431953,76.452623,78.91295713750002,102.968351,15.452231749999996,121.17121755000001,101.790701,110.15392477500001,267.069664,27.942649250000045,299.1622576,263.374883,270.55325369999997,73.5773805,6.025692250000006,84.1559765,72.09895800000001,74.40546300000001,97.93312499999999,8.238715,109.21227139999999,96.993844,99.427899,56.681340500000005,6.115981750000003,66.0853501,55.750379,57.4431602125,,,,,,,,,,,,,,,,0.222713,0.03901075000000004,0.28574154999999996,0.217157,0.227777,,,,,,,,,,,,,,,,,,,,,,,,,,0.224501,0.04102699999999998,0.2859272,0.214582,0.2294456375,,,,,,,,,,,,,,,,34.646778499999996,3.312838500000005,39.710181399999996,34.400031,35.18329148749999,173.31082750000002,8.473011999999983,184.68677285,171.223728,174.32289811249998,1214.0,0.0,1216.0,1214.0,1214.0,507.0,0.0,507.0,507.0,507.0,469.0,0.0,469.0,469.0,469.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,30.0,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,30.0,0.0,30.0,30.0,30.0,0.011577606201171875,0.0,0.0115966796875,0.011577606201171875,0.011577606201171875,0.000286102294921875,0.0,0.000286102294921875,0.000286102294921875,0.000286102294921875,1.0001157760620116,0.0,1.000115966796875,1.0001157760620116,1.0001157760620116,37.44342598716044,3.9500918650727357,41.73555668395904,36.93547392281485,37.968692709395526,176.42496566235332,18.745211506518984,191.27167970568922,173.77345956909357,179.3709779085089,288.6272169158603,26.934622009832026,329.00238841144926,284.2078703184498,290.6974124529132,57.69980255631175,2.8509358483190113,61.662039463828044,57.35306201431169,58.38826915575837,0.9727792886880792,0.9589923711472551
ml_dsa,keccak256,10MB,workflow,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,81.963157,25.40911475,100.02411495000001,75.98895,84.08014299999999,79.3218885,7.812213249999999,90.3916328,78.055502,81.1903018,81.963157,25.40911475,100.02411495000001,75.98895,84.08014299999999,79.3218885,7.812213249999999,90.3916328,78.055502,81.1903018,101.5153215,14.136865750000013,120.8347439,100.537322,102.879902,268.40844549999997,24.080798749999985,291.89087374999997,263.335739,271.47807496250005,74.84807900000001,7.850752749999998,86.1878512,73.566581,76.7848059375,96.782302,7.434843499999985,107.91780865,95.774758,97.7798052625,57.1341695,6.887020499999998,67.07023235,55.919667,58.615393000000005,,,,,,,,,,,,,,,,,,,,,0.893526,0.4816387500000001,1.8856140499999998,0.7929569999999999,0.945883,,,,,,,,,,,,,,,,,,,,,,,,,,0.3979115,0.09115825,0.5035415,0.384031,0.42730935,,,,,,,,,,,34.759034,3.7752947500000005,39.38225705,33.81323,35.293445999999996,173.17330900000002,12.03010875000004,185.65149985000002,171.07183300000003,175.890530825,5578.0,0.0,5580.0,5578.0,5578.0,502.0,0.0,502.0,502.0,502.0,464.0,0.0,464.0,464.0,464.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,0.05319595336914062,0.0,0.05321502685546875,0.05319595336914062,0.05319595336914062,0.03155708312988281,0.0,0.03155708312988281,0.03155708312988281,0.03155708312988281,1.0005319595336915,0.0,1.0005321502685547,1.0005319595336915,1.0005319595336915,37.25667276842225,3.4059935938523935,42.11388530468271,36.787340646161255,37.90353205319547,175.02752560174247,20.50068809357944,190.81462751982139,170.60212572579567,178.53126360354742,287.6951479061264,32.31475751313104,332.9381258294267,283.3387252692752,295.66768505453695,57.745619778575254,3.968480548849847,61.77623798866907,56.84115694922848,58.41152348966947,0.9776556902073424,0.9582314308511758
rsa_pss,keccak256,10MB,workflow,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,82.03307899999999,25.3451235,107.6441202,77.991373,84.32950572499999,84.063163,7.6940382500000055,94.64240634999999,82.856455,85.52442500000001,82.03307899999999,25.3451235,107.6441202,77.991373,84.32950572499999,84.063163,7.6940382500000055,94.64240634999999,82.856455,85.52442500000001,110.063909,13.157689750000003,120.05691335000002,102.618933,112.406718,274.5429175,26.547902000000022,307.40673474999994,269.152773,277.96030935,79.663354,7.770009000000016,89.94278729999999,78.491626,81.236854,99.056472,6.370186750000002,108.23453375,98.080181,100.055155,56.9703265,7.600423499999998,67.39649689999999,56.104824,58.499551700000005,5.1006955000000005,0.34166075000000085,5.6133795,5.062193000000001,5.166999000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.595528,3.5156147499999975,41.38691875,35.1340651625,36.2937966,180.7218,11.98747474999999,189.8570122,178.449569,181.61625700000002,1679.0,0.0,1681.0,1679.0,1679.0,503.0,0.0,503.0,503.0,503.0,465.0,0.0,465.0,465.0,465.0,522.0,0.0,524.0,522.0,522.0,384.0,0.0,384.0,384.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,0.0,384.0,384.0,384.0,0.016012191772460938,0.0,0.016031265258789062,0.016012191772460938,0.016012191772460938,0.003662109375,0.0,0.003662109375,0.003662109375,0.003662109375,1.0001601219177245,0.0,1.000160312652588,1.0001601219177245,1.0001601219177245,36.42417946370156,3.5586018482011283,41.09824254014947,35.8740385735241,37.15362055734793,175.5304020538756,22.72433418985105,192.43343818024758,170.78609852393848,178.0312708079793,280.93416784878656,27.99678215157536,318.57615734507624,275.3559078367255,284.621104842774,55.333669128554476,3.6809568148130793,59.29236467508547,55.061150170053324,55.9848107639227,,
slh_dsa,keccak256,10MB,workflow,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,85.01465400000001,19.125443250000018,102.00411025,83.22359192500001,88.7500963625,1682.236219,11.463850500000262,1695.891034,1680.6939869999999,1683.95896,85.01465400000001,19.125443250000018,102.00411025,83.22359192500001,88.7500963625,1682.236219,11.463850500000262,1695.891034,1680.6939869999999,1683.95896,112.71051750000001,16.29543224999999,122.19767645,112.095861,114.21174486250001,1877.4979365,28.179128499999933,1908.1642565499997,1872.278959,1880.697314,1677.3677335,11.964635499999531,1691.3910657,1675.558014,1679.509845,100.698661,9.325133250000022,110.509669,99.51396,102.340921,56.862700000000004,5.509930000000004,66.67048679999999,56.138708,58.093624000000005,,,,,,,,,,,,,,,,,,,,,,,,,,1601.5854125,8.414639749999878,1611.3059397,1600.133921,1603.366132,,,,,,,,,,,,,,,,,,,,,,,,,,1.670838,0.1236775000000001,1.9223799499999998,1.644564,1.697163,,,,,,37.237722,4.305456749999998,43.57232965,36.668484,37.5502092875,1778.3807140000004,15.549152750000076,1795.7139612500002,1776.033377,1781.891019625,11642.0,0.0,11644.0,11642.0,11642.0,503.0,0.0,503.0,503.0,503.0,465.0,0.0,465.0,465.0,465.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,0.11102676391601562,0.0,0.11104583740234376,0.11102676391601562,0.11102676391601562,0.07490158081054688,0.0,0.07490158081054688,0.07490158081054688,0.07490158081054688,1.0011102676391601,0.0,1.0011104583740233,1.0011102676391601,1.0011102676391601,5.326237547244464,0.07999143277642773,5.4054536012486105,5.317176733097626,5.3410844318525506,175.86224573220602,16.54591714981771,189.2881059967245,172.13575578224322,178.13021275801358,268.54581770900893,30.806246318481755,305.84861658481094,266.2656351180941,272.7137560418369,5.623092946483778,0.049108834538459156,5.684444023618731,5.611967139658428,5.630524814174143,6.8386318379529865,9.840432720346966
ecdsa,keccak256,1MB,workflow,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,9.159275000000001,2.459936000000001,12.205991449999999,8.69564,10.0381512,25.386136999999998,1.8901307499999973,28.262136549999997,24.942389,25.774064675,9.159275000000001,2.459936000000001,12.205991449999999,8.69564,10.0381512,25.386136999999998,1.8901307499999973,28.262136549999997,24.942389,25.774064675,21.012758499999997,2.0601125000000025,24.554207350000002,20.52963,21.477253,56.404398,3.861337249999991,61.35689825,55.333181999999994,56.852424,20.9220155,1.8163314999999969,22.88367745,20.663515325,21.264158499999997,16.4796795,1.9203567499999998,18.376774849999997,16.054678,16.949896,6.002231,1.5046262500000003,7.341920299999999,5.462183,6.344769,,,,,,,,,,,0.47625300000000004,0.04816824999999991,0.63001965,0.46915,0.4871330375,,,,,,,,,,,,,,,,,,,,,,,,,,0.44429799999999997,0.038112499999999994,0.61517265,0.440015,0.45311,,,,,,,,,,,,,,,,,,,,,5.7121525,0.5692044999999988,6.5746271499999995,5.6359189999999995,5.7869577375,37.5415315,1.9815155000000004,40.51071645,37.158454000000006,37.808768225,1257.0,2.0,1259.0,1257.0,1257.0,500.0,0.0,500.0,500.0,500.0,463.0,0.0,463.0,463.0,463.0,520.0,0.0,522.0,520.0,520.0,,,,,,,,,,,69.0,0.75,72.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,69.0,0.75,72.0,69.0,69.0,0.11987686157226562,0.00019073486328125,0.12006759643554688,0.11987686157226562,0.11987686157226562,0.006580352783203125,0.00007152557373046875,0.006866455078125,0.006580352783203125,0.006580352783203125,1.0011987686157227,1.9073486328125e-6,1.0012006759643555,1.0011987686157227,1.0011987686157227,17.729160604679386,1.2185906195729999,20.298339034825712,17.589399530264533,18.041626378476604,166.60684821315505,43.05824433028886,197.55144120017349,157.61015097633972,183.07698588641207,175.06538747125285,17.055406236901575,191.80220796550134,172.57994593415452,177.4333520407231,26.637291779311298,1.4069676288128043,32.74779505994796,26.444220702831327,26.89840387739387,0.9185421813793057,0.8811750062112793
eddsa,keccak256,1MB,workflow,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,9.518515,2.1133807499999993,11.586230500000001,8.819261000000001,10.105987099999998,25.5530405,1.816195749999995,26.838645149999998,24.953171,25.7796456875,9.518515,2.1133807499999993,11.586230500000001,8.819261000000001,10.105987099999998,25.5530405,1.816195749999995,26.838645149999998,24.953171,25.7796456875,20.122202,1.8300062500000038,22.6085034,19.874824999999998,20.5905412875,55.249751499999995,3.2663645000000088,59.406594549999994,54.75500199999999,56.036061,21.147813499999998,1.9004942500000048,22.5083036,20.777504,21.373723,15.615815,1.7400002499999978,17.6732896,15.347877275,16.02398,6.2837890000000005,1.6940990000000005,7.478317699999999,5.8192829999999995,6.509895062499999,,,,,,0.227777,0.041322250000000005,0.30171310000000007,0.221756,0.23910081249999998,,,,,,,,,,,,,,,,,,,,,,,,,,0.2331875,0.03849275000000002,0.2997304,0.228118,0.23931125,,,,,,,,,,,,,,,,,,,,,,,,,,5.074181,0.4228700000000005,5.96843615,5.047386,5.139819,36.7425785,2.239705750000006,39.804286999999995,36.360035999999994,36.994265999999996,1248.0,0.0,1250.0,1248.0,1248.0,500.0,0.0,500.0,500.0,500.0,463.0,0.0,463.0,463.0,463.0,520.0,0.0,522.0,520.0,520.0,,,,,,63.0,0.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,0.0,63.0,63.0,63.0,0.1190185546875,0.0,0.11920928955078125,0.1190185546875,0.1190185546875,0.006008148193359375,0.0,0.006008148193359375,0.006008148193359375,0.006008148193359375,1.001190185546875,0.0,1.0011920928955078,1.001190185546875,1.001190185546875,18.09963027324788,1.0765472574126314,19.452831591744207,17.845651213778215,18.256884356426553,159.1436150025781,47.02325484948139,198.30675827667127,153.33895576171125,171.70818782196312,197.07613907115257,16.022468602365336,209.32568745527666,194.5593803984148,198.12235481891022,27.216386405305617,1.6608297380909072,29.28758217451818,27.030746913676587,27.502723044608654,0.8997388335475995,0.8624219775891646
fn_dsa,keccak256,1MB,workflow,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,9.929632999999999,2.2864854999999977,11.987731700000001,8.948728,10.270256999999999,25.1779975,1.8498892499999968,26.98728205,24.783068,25.6772912,9.929632999999999,2.2864854999999977,11.987731700000001,8.948728,10.270256999999999,25.1779975,1.8498892499999968,26.98728205,24.783068,25.6772912,19.9484975,1.6196735000000047,22.4334004,19.760870999999998,20.440943,55.190183499999996,3.6401187500000063,58.6031473,54.510698999999995,56.134473,20.7711775,1.7627509999999944,22.5458225,20.421798000000003,21.307498,15.680045,1.4225299999999983,17.973754300000003,15.297357,15.903629525,6.216207499999999,1.5634915000000014,7.3034323,5.655997,6.3801837625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387782,0.053054500000000004,0.5286734,0.380594,0.40042275000000005,,,,,,,,,,,,,,,,,,,,,,,,,,0.23017700000000002,0.03904125,0.29187420000000003,0.222557,0.23851224999999998,5.120222,0.39545599999999936,5.901056949999999,5.048848,5.1904788125,36.7608935,2.4346280000000036,40.060292950000004,36.379041,36.976242,2038.0,4.0,2042.05,2037.0,2038.0,501.0,0.0,501.0,501.0,501.0,464.0,0.0,464.0,464.0,464.0,520.0,0.0,522.0,520.0,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,0.75,660.0,654.0,654.0,654.0,0.75,660.0,654.0,654.0,0.19435882568359375,0.0003814697265625,0.19474506378173828,0.19426345825195312,0.19435882568359375,0.06237030029296875,0.00007152557373046875,0.0629425048828125,0.06237030029296875,0.06237030029296875,1.001943588256836,3.814697265625e-6,1.0019474506378174,1.0019426345825195,1.001943588256836,18.119164657621212,1.1951650319842848,20.63544837695584,17.814365158465105,18.342586341682843,160.86979106732866,44.02661464370229,195.1149583332913,156.53028704524039,176.8034884035476,195.30514837571894,14.929925454164362,214.21312513680996,192.60934817914827,198.00621681697217,27.202820845532436,1.8256932626800157,32.63276734947302,27.044392450698478,27.468727390757238,0.8987687723005954,0.8628518673564152
hmac_sha256,keccak256,1MB,workflow,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,9.2798055,2.201391000000001,11.9103396,8.661083999999999,9.96442,24.645637,1.5098629999999993,26.872626200000003,24.370613,25.2413717625,9.2798055,2.201391000000001,11.9103396,8.661083999999999,9.96442,24.645637,1.5098629999999993,26.872626200000003,24.370613,25.2413717625,20.142679,1.7403807500000035,22.57111005,19.877472,20.517212625,54.174105499999996,3.9726475000000008,58.72230065,53.51039,55.373237787499995,20.1868965,1.5606687499999978,22.386342199999998,19.940775,20.819162,15.698288999999999,1.8829487500000024,17.97641285,15.454989724999999,16.059080837499998,5.616508,1.6398479999999998,7.364216,5.24732,6.288333,,,,,,,,,,,,,,,,0.1836045,0.0277665,0.22778594999999996,0.177903,0.1928040125,,,,,,,,,,,,,,,,,,,,,,,,,,0.1839195,0.038450249999999964,0.23302394999999995,0.178124,0.19423639999999998,,,,,,,,,,,,,,,,5.1134845,0.5305475,6.200791700000001,5.008303000000001,5.183681,36.155441999999994,2.723352249999998,39.77598795,35.539227,36.507044500000006,1211.0,0.0,1213.0,1211.0,1211.0,506.0,0.0,506.0,506.0,506.0,469.0,0.0,469.0,469.0,469.0,520.0,0.0,522.0,520.0,520.0,,,,,,,,,,,,,,,,30.0,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,30.0,0.0,30.0,30.0,30.0,0.11548995971679688,0.0,0.11568069458007812,0.11548995971679688,0.11548995971679688,0.00286102294921875,0.0,0.00286102294921875,0.00286102294921875,0.00286102294921875,1.001154899597168,0.0,1.0011568069458008,1.001154899597168,1.001154899597168,18.45904500582524,1.3464132454211786,20.23237036634625,18.02873618288927,18.687959478523705,178.0544152240384,46.54029300323995,198.32381570296474,159.0246572501806,190.57347369704914,195.5618848186514,20.2730974098599,213.58002841616477,192.89966261445022,199.44605221794987,27.658356533766593,2.0881355669972095,33.494236879399615,27.374734242658135,28.092449966992916,0.8822220040402281,0.8486407068641177
